season,episode,dialog,num_words,speaker
4,11,You know what? It's a new batch of old coasters. I will confirm with the bartender.,16,Lily
4,11,"And you, you're mature and responsible?It's responsible adult to go to your first interview in New York and banging a stranger? You've always been immature and irresponsible. You'll always be immature and irresponsible.And I cosignerai not a subscription with you, let alone a lease.",44,Ted (holding Lily)
4,11,"Barney and I, we did nothing.",6,Heather
4,11,Come on. Lily saw you.,5,Ted
4,11,Oh yeah?,2,Barney
4,11,"You see, Ted, you have so little faith in me and Heather...",12,Barney
4,11,... That we decided to show you what you expect from us.,12,Heather
4,11,And as we can count on Lily to sneak.,9,Barney
4,11,My God!,2,Lily
4,11,What? Why do this?,4,Ted
4,11,Because you deserve it.,4,Heather
4,11,"Ted, you know, I'm not a saint. And yes, it is true that the times I drove your mother at the airport, say that there has been a... sexually confused and confusing time in the parking lot, but I said I draguerai not your sister, and I thought. You should have me believe.",53,Barney
4,11,"You're so convinced that I am still a teenager out of control, you forgot that I grew up. I'll find a hotel. I will take my business later. Merry Christmas.",30,Heather
4,11,"Your mother and I, we kissed.",6,Barney
4,11,Continuous. You got five seconds to catch sturgeon still 2.,10,Man 1
4,11,We will perhaps see the screen of the gills.,9,Man 2
4,11,You can catch two fish with a hook.,8,Marshall
4,11,"No, but I can catch a fish and use this one to catch the other.",15,Robin
4,11,High Scores! You got beat Marshall!,6,Man 1
4,11,It is Canadian! Robin is Canadian! She is Canadian.It comes not from Bemidji and she knows bugger all about the Vikings.,21,Marshall
4,11,You're angry because she beat you.,6,Man 1
4,11,"During the 1999 NFC Championship, when the Vikings lost...",9,Marshall
4,11,Holy sh1t!,2,All
4,11,... who was the scorer who missed the penalty?,9,Marshall
4,11,Rashad Tarkenton.,2,Robin
4,11,Gary Anderson. He is retired. It was a case of fly fishing... in Canada.,14,Marshall
4,11,Goodbye.,1,Man 1
4,11,"You know what? I'm glad you know it because I am proud to be Canadian. It was not a good NFL team or Prince, but we invented Trivial Pursuit. Anything, the Earth! In addition, in Canada, you can go to a strip club full of alcohol and order. And yeah. Moosejaw in the Bay of Fundy, you can whistle your pint of Pilsner while watching a minor girl to get naked. Jealous? In Canada, people do not care where you come from, as you are whisked away nice and possibly a cigarette, or when a donut. I am proud to come from the &quot;Great White North&quot;... and I want to be right now. And was not afraid of the dark. Finally, we do not really like, but like everyone else.",130,Robin
4,11,Merry Christmas. Look into it. If you push around the...Not down the middle.,13,Ted
4,11,I do not need you.,5,Heather
4,11,Got it.,2,Ted
4,11,You've signed the lease.,4,Heather
4,11,You know why?,3,Ted
4,11,Because you trust me and that's a good idea?,9,Heather
4,11,I want to know you. The new you.,8,Ted
4,11,Thank you.,2,Heather
4,11,"By the way, in your new neighborhood, you should put a good lock on your door. If you want... live.",20,Ted
4,11,Sorry about what happened inside. I was stupid. I should say anything.,12,Marshall
4,11,"I'm sorry. That was your cue. I should not have my own.But every year during the holidays, I am homesick. And so far, every year, I had a reason to stay",31,Robin
4,11,But if.,2,Marshall
4,11,What?,1,Robin
4,11,"We love you all. If you ever leave again in Canada, we jump on a plane, you are pursuing, and after that Barney has dragged some of the club with which you have spoken, we will bring you here where you are supposed to be. This is not New York without Robin Scherbatsky.",53,Marshall
4,11,Thank you.,2,Robin
4,11,Yeah.,1,Marshall
4,11,I miss sometimes. I wish I could close my eyes and find myself one hour in Canada.,17,Robin
4,11,I was hoping that you say that.,7,Marshall
4,11,How did you find this place?,6,Robin
4,11,"Just like home, eh?",4,Marshall
4,11,There's only one way to know.,6,Robin
4,11,Sorry. I had not seen. Are you okay?,8,Man
4,11,It's OK.,2,Robin
4,11,"OK, I apologize. Take a donut, it's a gift.",9,Man
4,11,thank you.,2,Robin
4,11,"OK. You come home in him, he apologized and you file a donut free?",14,Marshall
4,11,It's like home.,3,Robin
4,11,Sorry! All is well! Sorry.,5,Marshall
4,11,No one likes the dark.,5,Robin
4,11,The following comes from Ontario,5,Man (speaking)
4,11,You were a member? You sing what?,7,Robin
4,11,"I think you will recognize. I will throw your body anyway. I will throw your body into Canada Day! Dude, you can split the screen. We know the words.",29,Marshall
4,11,Everyone comes to play. Take all your worries.  Let's go to the mall. Today!,14,All
4,11,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
4,12,"Children in the winter of 2009, Robin and I became roommates. And to be honest it was not really the top.",21,Ted (2030)
4,12,It looks good. I'll do.,5,Ted
4,12,There's no more milk.,4,Robin
4,12,I saw in the fridge.,5,Ted
4,12,empty.,1,Robin
4,12,"So, throw it.",3,Ted
4,12,The trash can is full.,5,Robin
4,12,"So, take out the trash.",5,Ted
4,12,I eat cereal.,3,Robin
4,12,"You know, when I asked you to be my roommate, I said, &quot;A girl, she will be careful.&quot; But no, you're an ogre Revenge of the Nerds.",27,Ted
4,12,"You know what? Instead of coming with references typical last minute like that, you should spend some time, I dunno... washing a dish.",23,Robin
4,12,"Damn, I can not. I'm busy leave a plate of cookies for the elf magic puts toilet paper. Wait, there's no elf. It's always me!",25,Ted
4,12,"I always changing. You, never!",5,Robin
4,12,This is ridiculous!,3,Ted
4,12,"No, I went there yesterday... Stop it! Stop it! My God, what happens? When we were a couple, we lived together and we almost went insane.",26,Robin
4,12,I know. It's been what?,5,Ted
4,12,You know what this is? We made love. Men and women need s*x to live together. It resolves all disputes.,20,Robin
4,12,As Barney's theory on world peace?,6,Ted
4,12,"I explained. I said, Madeline, every international conflict essentially boils down to sexual tension.",14,Barney
4,12,All international conflicts?,3,Ted
4,12,"All, man.",2,Barney
4,12,"So, the crisis in the Middle East could be solved by...",11,Ted
4,12,Gaza Strippers. Next.,3,Barney
4,12,Apartheid?,1,Ted
4,12,&quot;Apartouze&quot;. You have what?,4,Barney
4,12,The Cold War?,3,Ted
4,12,"&quot;Mrs. Gorbachev, removed her underwear.&quot;",5,Barney
4,12,"Well, I think we should love again.",7,Ted
4,12,"Yes, of course.",3,Robin
4,12,"I know. It's like riding a bike, man?",8,Robin
4,12,"Biking upside down. Well, listen. If it should happen on occasion, they say nothing to anyone. Sold.",17,Ted
4,12,Sold.,1,Robin
4,12,Sold.,1,Marshall
4,12,"You do not care what, guys? You are back together?",10,Marshall
4,12,No. It was just love to do more fighting.,9,Ted
4,12,"It's a great idea. No, really. Hat guys. I saw in the future and everything works perfectly for everyone.",19,Marshall
4,12,Why are you here anyway?,5,Robin
4,12,I was working and I had to take a leap here...reading this magazine. In... the room there.,17,Marshall
4,12,I understand. No problem.,4,Ted
4,12,"If this is a problem. You've done all the way here to read a magazine? I am willing to bet that there is a place to read this magazine at work. You know, a room with a little man on the door?",42,Robin
4,12,"Well, Robin. Nobody likes reading a magazine at work. You leave your office holding a magazine...",16,Marshall
4,12,... and the magazine says one thing and no one.,10,Marshall
4,12,"Hey everybody, look at what Marshall will do!Marshall will read an old magazine in the bathroom that you all share with him.",22,Magazine
4,12,Have you thought about maybe not reading a magazine when you read a magazine?,14,Robin
4,12,You have to read a magazine. That's why there has magazines.,11,Marshall
4,12,"So, this is wasted time.",5,Ted
4,12,"Exactly. And the worst part is, this piece of my hallway door to the toilet. It's exposure to criticism.",19,Marshall
4,12,It was my head.,4,Marshall
4,12,We know exactly what you will do.,7,Leader
4,12,The boss.,2,Marshall
4,12,"Eriksen, why you do not move your office there?",9,Bilson
4,12,"Donald &quot;I think he has a Woman.&quot; My darling, if flagrant.",11,Man
4,12,"Anyway, I'd rather do it here.",6,Marshall
4,12,"No, I'm sorry. This is our house now. Marshall, you should also read a magazine. Give me your key.",19,Robin
4,12,"No, certainly not. Reminds me of a bargain between three parties where no one would discuss a certain event happened. An event... persuasion. This key, madam, this is my silence. Good day to you both.",35,Marshall
4,12,You slept together?,3,Lily
4,12,"Thank you, Lily.",3,Marshall
4,12,"You... have slept together. What are épouv...stouflant. Epouvstouflant. Well done, Ted. Bravo.",12,Barney
4,12,It seems more important than it is.,7,Robin
4,12,We talked and we realized we had some difficult months.It deserves a little fun.,14,Ted
4,12,"No. It could ruin your friendship. When two former try the &quot;right opportunity&quot;, someone always ends in pain.",18,Lily
4,12,"In fact, Lily was right. We talk about it later.",10,Ted (2030)
4,12,"We will not get there, OK? Nobody will get hurt. It has established rules.",14,Robin
4,12,Rule number one,3,Ted
4,12,This is like telling Fonzie be cool.,7,Robin
4,12,"And since it's just physical, it was not to worry love.",11,Ted
4,12,You can do it watching TV!,6,Robin
4,12,Absolutely! Let's multitasking. Use s*x to spice up the boring activities.,11,Ted
4,12,As folding laundry.,3,Robin
4,12,Paying the bills.,3,Ted
4,12,It's not very hygienic.,4,Ted
4,12,"Yes, not that one.",4,Robin
4,12,"And now they sleep together, we argue more.",8,Robin
4,12,"Problem solved. In fact, the credit goes to Barney. This idea just your thing on the world peace.",18,Ted
4,12,"Yes. Thank you, Barney. You were right. Peace was established. More than once.",13,Robin
4,12,"So, I am responsible for... Excellent. Excellent.Excellent. The next tour is for me!",13,Barney
4,12,Are you okay?,3,Lily
4,12,Yes. Why you ask?,4,Barney
4,12,"For one thing, you cry openly.",6,Lily
4,12,From joy. I am so happy for them.,8,Barney
4,12,"Barney, admit it. You always have feelings for Robin and it tortures you.",13,Lily
4,12,"I'm going quite well. Excuse me just a minute. (He goes out into the alley behind the bar, takes a television in a trash can and throws it down. Then back to talk to Lily) I'm going quite well.",39,Barney
4,12,You must learn to express your feelings. Perhaps you should see a psychiatrist.,13,Lily
4,12,"Wait. If I pay a woman $ 200 an hour to feel better, it will not discuss. And there will be both on the couch. The woman in my scenario, she is a prostitute. Dirty, vulgar, all redone, from Eastern Europe...",41,Barney
4,12,I entered.,2,Lily
4,12,There's something liberating not to take it seriously.,8,Ted
4,12,Last night we did when I answered the phone.,9,Robin
4,12,I knew you had not of paddler!,7,Marshall
4,12,"Wonderful, we still speak of that!",6,Barney
4,12,"Look, it's a private thing between me and Ted.",9,Robin
4,12,It is not even discuss it if Marshall could read a magazine at work.,14,Robin
4,12,"It was always like that. You remember, in law?",9,Lily
4,12,Sure.,1,Marshall
4,12,Baby? What has he?,4,Marshall
4,12,"The bank statement arrived today. You have booked a hotel two blocks from your school, a Tuesday.",17,Lily
4,12,That's not what you think.,5,Marshall
4,12,"It's that, Marshall? What's her name?",6,Lily
4,12,Burrito. Carnitas Burrito.,3,Marshall
4,12,Have you booked a hotel room just to read a magazine?,11,Robin
4,12,You do not want me to see if the waitress at a huge scale for this haughty tone with you? Nobody likes reading a magazine at work and they say they are not human.,34,Marshall
4,12,"Dude, I read a magazine at work every day. I will not say how many meetings where I was late because I 'was reading a magazine. &quot; But I'm not ashamed of that. This is my moment. Sure, &quot;magazine is read&quot; is not sexy, but you know, this is something I have to do. Why be ashamed? Wait, &quot;read a magazine&quot; that's wank, right?",64,Barney
4,12,I think so. You still have drank all my milk!,10,Ted
4,12,We can make love.,4,Robin
4,12,OK.,1,Ted
4,12,"This is the ideal plan. Each time you start to yell, he lieth in place. One minute you're on the back of each other, and the one after that, well, the same thing.",33,Ted
4,12,Super.,1,Barney
4,12,"This morning, she cried through the door, &quot;You're too long in the shower! &quot;. A second later, she joined me. There, it has not bothered me to take my time.",30,Ted
4,12,If great.,2,Barney
4,12,"Sorry for the delay. I was typing a Scherbatsky. She used all my stamps, so in short, the postman rang twice. Should you stamp it!",25,Ted
4,12,It's... just... if... Excuse me one second.,7,Barney
4,12,"So, plasmas are better in low light, but the LCD is best to play?",14,Barney
4,12,"Okay, but CRTs have the deepest blacks.",7,Seller
4,12,So if I want a very good contrast ratio...,9,Barney
4,12,The deep structure of the CRT pixel resolution produces unrivaled in LCD.,12,Seller
4,12,I take the CRT.,4,Barney
4,12,"Barney, it's crazy.",3,Lily
4,12,"I'm fine, thank you.",4,Barney
4,12,"No, it's wrong. You must learn to get it out. As we did in my kindergarten class. &quot;The time for emotions&quot;, every Tuesday morning.",24,Lily
